Product_id,product_name,product_type,product_weight,product_weight_type,31-January-to-14-February,15-February-to-26-February,27-February-to-8-Mars,6-April-to-16-April,17-April-to-25-April,26-April-to-7-May,8-May-to-23-May,24-May-to-6-June,7-June-to-21-June,22-June-to-6-July,7-July-to-19-July,20-july-to-1-August,2-August-to-14-August,15-August-to-23-August,24-August-to-5-September,6-September-to-18-September,19-september-to-27-september,28-September-to-10-October,11-october-to-22-october,23-october-to-31-october,1-November-to-11-November,14-november-to-21-november,22-november-to-4-necember,5-december-to-17-december,1-December-to-3-December,1-January-to-15-January,16-January-to-23-January,24-January-to-30-January,31-january-to-6-february,7-February-to-14-February,15-February-to-28-February,1-March-to-15-March,15-march-to-26-march
54881006200,شاى اسود انجليش بريكفاست من احمد تى - 200 جرام,مشروبات,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177063597,شاى أخضر بالنعناع من توينجيز - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150000006356,شاى أخضر بنكهة النعناع من أحمد تى - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177086664,شاى أخضر من توينجيز - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223009400303,شاي اخضر الجوهرة - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000470237,شاي اخضر ايزيس - 12 فتلة,مشروبات,12,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000470244,شاي اخضر ايزيس - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177173821,شاي اخضر بالزنجبيل تويننجز - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000470473,شاي اخضر بالنعناع ايزيس - 12 فتلة,مشروبات,12,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142457,شاي اخضر بالنعناع دلما - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224001019111,شاي اخضر بالنعناع ربيع - 50 فتلة,مشروبات,50,فتلة,28,11,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881009546,شاي اخضر بالياسمين احمد تي - 100 جم,مشروبات,100,جم,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631143584,شاي اخضر بيور دلما - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177173814,شاي اخضر تويننجز بالنعناع المغربي - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142433,شاي اخضر دلما - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224001019104,شاي اخضر روتس - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040391217520,شاي اخضر رويال بالنعناع - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0
6223000477557,شاي اخضر سيكم بريميم - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155114044,شاي اخضر صافي ليبتون - 100 فتلة,مشروبات,100,فتلة,0,0,20,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155074171,شاي اخضر صافي ليبتون - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0
70177072896,شاي اخضر نقي تويننجز - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881021685,شاي اسود سايب ثقيل من احمد تي - 250 جرام,مشروبات,250,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0
6223000470718,شاي اعشاب سيكم التخسيس - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223009400044,شاي الجوهرة - 100 جم,مشروبات,100,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223009400488,شاي الجوهرة - 100 فتلة,مشروبات,100,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223009400013,شاي الجوهرة - 40 جم,مشروبات,40,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631810745,شاي السلام - 100 فتلة,مشروبات,100,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631147971,"شاي الفطور الإنجليزي من دلما، 20 كيس شاي",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040391211344,شاي القرفة من رويال - 12 فتلة,مشروبات,12,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
6224000269197,شاي الوردة - 100 جرام,مشروبات,100,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2012500016120,"شاي إنجليش بريكفست من أحمد تي، 100 فتلة",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177026196,"شاي إيرل جراي كلاسيكي، 2جرام، 100 كيس",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881000031,"شاي أحمد بثمر الورد، الكركدية و الكريز - 20 فتلة",مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881000208,شاي أحمد تي بالليمون والكمون - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881021692,شاي أحمدتي بالقرنفل - 100 كيس,مشروبات,100,كيس,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177227005,شاي أخضر بالليمون من تويننجز - 100 فتلة,مشروبات,100,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177225834,شاي أخضر بالنعناع توينينجز - 100 فتلة,مشروبات,100,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881024815,"شاي أخضر بالنعناع من أحمد تي، 100 كيس",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177072797,شاي أخضر بالنعناع من تويننجز - 200 جرام,مشروبات,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177072780,"شاي أخضر جن بودر من توينجز،200 جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70177226992,"شاي أخضر طبيعي من توينجيز، 100 كيس",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221078762070,"شاي أعشاب الأسترخاء من إمتنان، 18 كيس",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221078762025,شاي أعشاب أخضر كاي من امتنان - 18 فتلة,مشروبات,18,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222003005880,"شاي أعشاب بنكهة الكركدية من سيكم، 12 كيس",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6222003005873,شاي أعشاب بنكهة النعناع من سيكم - 12 كيس,مشروبات,12,كيس,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881014915,"شاي بالقرنفل من أحمد تي، 20 فتلة",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000477250,شاي بالليمون ايزيس للريجيم - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000477267,شاي بالنعناع ايزيس للريجيم - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6040391211894,شاي بالنعناع من رويال - 12 فتلة,مشروبات,12,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0
9312631142488,"شاي بأوراق النعناع النقية من دلما، 20 قطعة",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881008013,"شاي دارجيلينج من أحمد تي، 100جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631106428,شاي دلما - 100 فتلة,مشروبات,100,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631122220,شاي دلما بريميوم - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142044,شاي دلما بنكهة التفاح - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142228,شاي دلما بنكهة الفراولة - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142174,شاي دلما بنكهة النعناع - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631130010,شاي ديلما إنجليش بريكفاست - 125جم,مشروبات,125,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631147988,شاي ديلما إيرل جراي - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142327,شاي ديلما بالتفاح و القرفة - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142211,شاي ديلما بالتوت - 20 كيس,مشروبات,20,كيس,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142242,شاي ديلما بالفانيليا - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142099,شاي ديلما بالقرفة - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142471,شاي ديلما بالكاموميل - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631142075,شاي ديلما بالكراميل - 20 فتلة,مشروبات,20,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745125351117,شاي ذا ليف مثلج بنكهة التوت - 370 مل,مشروبات,370,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745125351100,شاي ذا ليف مثلج بنكهة الخوخ - 370 مل,مشروبات,370,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000477243,شاي رچيم بالقرفة من ايزيس - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54881006231,شاي سيلاني من أحمد تي - 200 جرام,مشروبات,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9312631160529,شاي سيلون ديلما - 200جم,مشروبات,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000274637,شاي عدن بالزنجبيل مصر كافيه - 20 جم,مشروبات,20,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000274620,شاي عدن بالزنجبيل من مصر كافيه - 25جم عبوة من 8,مشروبات, 25   8,جم عبوة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000274507,"شاي كرك مصر كافيه، 25 جم - 8 مغلفات",مشروبات,8,مغلفات,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221048720673,شاي ليبتون - 100 جم,مشروبات,100,جم,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0
6221048702242,شاي ليبتون - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,5,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221048700712,شاي ليبتون - 50 فتلة,مشروبات,50,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221048704376,شاي ليبتون إكسترا سترونج - 100 كيس,مشروبات,100,كيس,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155051462,شاي ليبتون أخضر بالنعناع - 100 كيس,مشروبات,100,كيس,0,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155013057,شاي ليبتون أخضر بالنعناع - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,16,0,0,0,0,0
6281006867185,شاي ليبتون بالحبهان - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6281006802544,شاي ليبتون بالنعناع - 25 فتلة,مشروبات,25,فتلة,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155143808,شاي ليبتون ناعم - 250 جرام,مشروبات,250,جم,15,0,5,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
745125351124,"شاي مثلج بالليمون من ذا ليف، 370 مل",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003943011,"شراب أناناس سريع التحضير من فروتي، 25 جرام",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052911514333,"شراب باشون فروت من مونيون، 250 مل",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9002907007336,شرائح اناناس فى شراب حلو من إيه إم ار - 825 جرام,بقالة,825,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32894015105,شرائح تونة قطع حدائق كاليفورنيا - 185جم,بقالة,185,جم,0,0,0,0,0,0,0,28,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0
6223001930549,شرب مياه طبيعية من نستله - 600 مل,مشروبات,600,مل,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052910013745,"شربات بندق مركز منكه من مونين ، 250 مل",مشروبات,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3052910051365,شربات كوكيز شيكولاته مركز منكه من مونين - 250ملي,مشروبات,250,مل,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221033171138,شطة هاينز - 165جم,بقالة,165,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221022151288,شعرية المصرية - 1 كجم,بقالة,1,كجم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223001512257,شعرية الملكة - 400 جرام,بقالة,400,جم,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89686120073,شعرية اندومي بالدجاج سريعة التحضير - 70 جم,بقالة,70,جم,0,0,13,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,30,0,20,0,25,25,0,0,0,0,0
6223001510840,شعرية ايطاليانو - 400 جرام,بقالة,400,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5285000397465,شعرية إندومي شريعة التحضير بطعم الدجاج البلدي - 70جم,بقالة,70,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,30,0,0,0,25,25,0,0,0,0,0
89686120134,شعرية إندومي شريعة التحضير بطعم الدجاج بالكاري - 70جم,بقالة,70,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,30,0,20,0,25,25,0,0,0,0,0
89686171372,شعرية إندومي شريعة التحضير بطعم اللحم البقري - 70جم,بقالة,70,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,26,0,30,0,20,0,25,25,0,0,0,0,0
6221022150281,شعرية ريجينا - 1 كجم,بقالة,1,كجم,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221022110285,شعرية ريجينا - 400جم,بقالة,400,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223006710016,شعرية كجمجز سريعة التحضير بالخضار - 120جم,بقالة,120,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224000200534,شعرية من رويال - 1 كجم,بقالة,1,كجم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223001510451,شعريه من الملكة - 1 كجم,بقالة,1,كجم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6224010968226,شعيرية لمتنا - 1 كجم,بقالة,1,كجم,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20
5000159309332,شكولاتة تويكس مينى بالبسكوت و الكراميل -150 جم,بقالة,150,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0
6221155002242,شوربة دجاج بالشعرية من كنور - 56 جم,بقالة,56,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
6221155001498,شوربة كريمة الخضروات كنور- 70 جم,بقالة,70,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221007036586,شوربة كريمة الدجاج ماجي - 71جم,بقالة,71,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221155001252,شوربة كريمة الدجاج من كنور - 60 جم,بقالة,60,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
6221155002174,شوربة مشروم كنور - 75جم,بقالة,75,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
6223004612626,"شوفان أبو عوف ليف جرين، 450 جم",بقالة,nan,NaN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223000207796,شوفان كلاس إيه - 500جم,بقالة,500,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221134007121,شوكولاتة - 4 قطع,بقالة,4,قطع,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294001832591,شوكولاتة الحليب جلاكسي ميني - 162.5 جرام,بقالة,162.5,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4011100023925,شوكولاتة باونتي مينيتورز بجوز الهند - 150 جرام,بقالة,150,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0
80761761,شوكولاتة بيضاء كيندر بوينو - 30 جم,بقالة,30,جم,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003943158,شوكولاتة بيضاء للطبخ دريم - 200 جم,بقالة,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5000159451666,شوكولاتة تويكس - 4+1 اصابع,بقالة, 4+1 ,NaN,0,0,21,0,0,0,10,0,0,0,26,0,25,0,26,0,23,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0
6294001814139,شوكولاتة جالكسي جواهر - 400 جم,بقالة,400,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6294001827672,شوكولاتة جلاكسي ترافل - 36 جم,بقالة,36,جم,0,0,20,`,0,5,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6223003943585,شوكولاتة خام غامقة دريم - 200 جم,بقالة,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80177173,شوكولاتة سبريد بالبندق نوتيلا - 350 جم,بقالة,350,جم,0,0,0,0,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000500179864,شوكولاتة سبريد بالبندق نوتيلا - 600 جم,بقالة,600,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6221134004670,شوكولاتة سنيكرز بالفول السوداني - 50 جرام - 5 قطع,بقالة,5,قطع,0,0,0,0,0,0,0,0,0,20,0,0,18,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,16,16,16,0,0
6223003942946,شوكولاتة غامقة خام للطبخ من دريم - 200 جم,بقالة,200,جم,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8000500037874,شوكولاتة فريرو روشيه - 16 قطعة,بقالة,16,قطعة,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
